"name","post_modified","post_date","byline","alt_text","description","place_name",
"MaconGAAmersonRiverParkEntrance.jpg","12/03/2019","12/03/2019","365 Degree Total Marketing","Macon GA",,"Macon",
"MaconGAGrandOperaHouse.jpg","12/03/2019","12/03/2019","Macon-Bibb County Convention & Visitors Bureau","Macon GA",,"Macon",
"MaconGATubmanMuseumGalleryStatue.jpg","12/03/2019","12/03/2019","Macon-Bibb County Convention & Visitors Bureau","Macon GA",,"Macon",
"AlbuquerqueNMElVadoMotel.jpg","12/03/2019","12/03/2019",,,,,
"Oxford20v2W.jpg","04/10/2020","12/03/2019",,"Oxford, MS Digital Magazine",,"Oxford",
"SouthernIdaho20v15W.jpg","12/03/2019","12/03/2019",,"Southern Idaho Digital Magazine",,,
"8592002SUB004.jpg","12/03/2019","12/03/2019","Justin A. Torner","Iowa City, IA Arts",,"Iowa City",
"8591801SUB294.jpg","12/03/2019","12/03/2019","Tim Schoon - The University of Iowa","Iowa City, IA: The University of Iowa",,"Iowa City",
"8591801SUB232.jpg","12/03/2019","12/03/2019","Christopher Hunter","Iowa City, IA Downtown Arts",,"Iowa City",
"8592002SUB003.jpg","12/03/2019","12/03/2019","Tony Webster","Iowa City, IA: Englert Civic Theatre",,"Iowa City",
"WI_Mercy_Hospital_hi-res_building.jpg","12/04/2019","12/04/2019","Graham Washatka","Ascension Mercy Hospital",,"Oshkosh",
"Ascension-Mercy-heart-day.jpg","12/04/2019","12/04/2019","Ascension Mercy Hospital","Heart Day at Ascension Mercy Hospital",,"Oshkosh",
"Ascension-Mercy-garden.jpg","12/04/2019","12/04/2019","Ascension Mercy Hospital","Plant a Row at Ascension Mercy Hospital in Oshkosh, WI",,"Oshkosh",
"plain-old-devs-art.jpg","12/05/2019","12/04/2019","istock.com/mountainlion","Plain Old DevOps in Oshkosh, WI",,"Oshkosh",
"Health-Solutions-photo.jpg","12/05/2019","12/05/2019","Health Solutions","Health Solutions, Pueblo, CO",,"Pueblo",
"Health-Solutions_PCC5303.jpg","12/05/2019","12/05/2019","Health Solutions","Health Solutions careers in Pueblo, CO",,"Pueblo",
"Shoshone Falls Kayak-web.jpg","12/05/2019","12/05/2019","Southern Idaho Tourism","Shoshone Falls - Visitors Are Drawn to Southern Idaho’s Stunning Waterfalls",,"Shoshone",
"_DSC3154-web.jpg","12/05/2019","12/05/2019","Southern Idaho Tourism","Visitors are drawn to Southern Idaho’s stunning waterfalls",,"Twin Falls",
"StayAndPlay2020_COVER.jpg","12/05/2019","12/05/2019","Southern Idaho Tourism","Discover Southern Idaho",,"Twin Falls",
"SITA-Advertising-Logo.png","12/05/2019","12/05/2019","Southern Idaho Tourism","Discover Southern Idaho’s Stunning Waterfalls",,"Twin Falls",
"8592002SUB009.jpg","12/05/2019","12/05/2019","Sarah Chabolla","Iowa City, IA Downtown",,"Iowa City",
"8592002SUB010.jpg","12/05/2019","12/05/2019","Josh Krakauer","Iowa City, IA Residents",,"Iowa City",
"8592002SUB017 copy.jpg","12/05/2019","12/05/2019","Sarah Chabolla","Iowa City, IA",,"Iowa City",
"nku_aerial.jpg","12/08/2019","12/08/2019","Northern Kentucky University","Northern Kentucky University in the Northern Kentucky and Greater Cincinnati region",,"Highland Heights",
"NKU-students.jpg","12/08/2019","12/08/2019","Northern Kentucky University","Northern Kentucky University in the Northern Kentucky and Greater Cincinnati region",,"Highland Heights",
"Hiawatha Wall 1.jpg","12/08/2019","12/08/2019","City of Hiawatha, Iowa","A family relaxes in the city of Hiawatha, Iowa",,"Hiawatha",
"Hiawath-IA-bikes-IMG_0208.jpg","12/08/2019","12/08/2019","City of Hiawatha, Iowa","Biking in the city of Hiawatha, Iowa",,"Hiawatha",
"Collins-Aerospace-web-photo.jpg","12/08/2019","12/08/2019","Collins Aerospace","Collins Aerospace is anchoring the economy in Cedar Rapids, IA",,"Cedar Rapids",
"CRST-new truck-web.jpg","12/08/2019","12/08/2019","CRST International","CRST International in Cedar Rapids, IA",,"Cedar Rapids",
"U of P Picture 6.jpg","12/08/2019","12/08/2019","Hyster-Yale","Hyster-Yale in Greenville, NC",,"Greenville",
"GrowLocal29-3.jpg","12/08/2019","12/08/2019","Hyster-Yale","Student tour at Hyster-Yale in Greenville, NC",,"Greenville",
"InvestorsRoundTable_BS-web.jpg","12/08/2019","12/08/2019","Conscious RT","Conscious RT in Baltimore City, MD",,"Baltimore",
"18-1110A141GalaEC-web.jpg","12/08/2019","12/08/2019","West Tennessee Healthcare Foundation","West Tennessee Healthcare Foundation Annual Charity Gala",,"Jackson",
"IMG_6311-web.jpg","12/08/2019","12/08/2019","West Tennessee Healthcare Foundation","us Stop Café of the West Tennessee Healthcare Foundation",,"Jackson",
"3160817SJFRE0162-web.jpg","12/08/2019","12/08/2019","www.stevejonesphoto.com","The AMP at Jackson Walk in Jackson, TN",,"Jackson",
"3160919NL0923-web.jpg","12/08/2019","12/08/2019","Nathan Lambrecht","Lift Wellness Center in Jackson, TN",,"Jackson",
"Daytona_Beach_Clocktower_Daytona_Beach_Area_CVB-web.jpg","12/08/2019","12/08/2019","Daytona Beach Area Convention and Visitors Bureau","Clocktower in Daytona Beach, FL",,"Daytona Beach",
"New-Smyrna-Beach-Canal at Night-web.jpg","12/16/2019","12/08/2019","New Smyrna Beach Area CVB","New Smyrna Beach, FL has a quiet, hometown feel",,"New Smyrna Beach",
"Blue_Spring_State_Park_3.jpg","12/08/2019","12/08/2019","Florida State Parks","Blue Springs State Park in Orange City, FL",,"Orange City",
"DeLand-DeBaryHallExFamilyonBikes-web.jpg","12/08/2019","12/08/2019","West Volusia Tourism – VisitWestVolusia.com","Family biking near DeBary Hall in Deland, FL",,"DeLand",
"Oshkosh20v3_W.jpg","12/10/2019","12/10/2019",,"Oshkosh, WI Digital Magazine",,"Oshkosh",
"MONTED20v5W_0.jpg","12/10/2019","12/10/2019",,"Montgomery County Digital Magazine",,"Rockville",
"Bobby Narcho-Filipino Food.jpg","12/10/2019","12/10/2019","Photo by Bobby Narcho",,,,
"East End Market.jpg","12/10/2019","12/10/2019","Photo courtesy of John Rife",,,,
"Hatch Kitchen.jpg","12/10/2019","12/10/2019","Photo courtesy of Hatch Kitchen",,,,
"Findlay Kitchen.jpg","12/10/2019","12/10/2019","Facebook.com/findlaykitchen",,,,
"Incubator Kitchens.jpg","12/10/2019","12/10/2019",,,,,
"6300118SUB514.jpg","12/10/2019","12/10/2019","Patrick Flood/University of Wisconsin Oshkosh","Oshkosh, WI Paine Art Center",,"Oshkosh",
"6300220SUB016 copy.jpg","12/10/2019","12/10/2019","Kamil Krzaczynski","Oshkosh, WI Sports",,"Oshkosh",
"48744713466_df3676428c_k.jpg","12/10/2019","12/10/2019","Patrick Flood/Culver Family Center","Oshkosh, WI Culver Family Center",,"Oshkosh",
"6300118SUB452_0.jpg","12/10/2019","12/10/2019","Oshkosh CVB","Oshkosh, WI Xtreme Regatta",,"Oshkosh",
