"name","post_modified","post_date","byline","alt_text","description","place_name",
"iStock-824640894.jpg","08/03/2018","08/03/2018","iStockPhoto.com",,,,
"0807STK2901.jpg","08/03/2018","08/03/2018","Journal Communications",,,,
"iStock-173607660.jpg","08/03/2018","08/03/2018","iStockPhoto.com",,,,
"Utah-SnowyMountains.jpg","08/03/2018","08/03/2018","iStockPhoto/Pureradiancephoto","Utah",,"Utah",
"OgdenUT-DowntownMountainsNight.jpg","08/03/2018","08/03/2018","Facebook/VisitOgden","Ogden UT",,"Ogden",
"LeadvilleCO-DowntownDaytime.jpg","08/03/2018","08/03/2018","iStockPhoto/chapin31","Leadville CO",,"Leadville",
"BooneNC.jpg","08/03/2018","08/03/2018","iStockPhoto/Sean Pavone","Boone NC",,"Boone",
"lesley-kennedy.jpg","08/06/2018","08/06/2018",,,,,
"CrestlineCA-LakeGregory.jpg","08/06/2018","08/06/2018",,,,,
"IdahoFallsID-NaturalScenery.jpg","08/06/2018","08/06/2018","Courtesy of  dconvertini  under a  CC 2.0  license.","Idaho Falls",,"Idaho Falls",
"NashvilleTN-MewsicKittyCafe.jpg","08/06/2018","08/06/2018","Facebook/MewsicKittyCafe","Nashville TN",,"Nashville",
"McAllenTX-McAllenCityHall.jpg","08/06/2018","08/06/2018","iStockPhoto/DenisTangneyJr","McAllen TX",,"McAllen",
"McAllenTX-ShopFountain.jpg","08/06/2018","08/06/2018","Michael D.Tedesco","McAllen TX",,"McAllen",
"McAllenTX-Art.jpg","08/06/2018","08/06/2018","Michael D.Tedesco","McAllen TX",,"McAllen",
"BaltimoreMD-UnionCraftBrewing.jpg","08/07/2018","08/07/2018","Facebook/UnionCraftBrewing","Baltimore MD",,"Baltimore",
"EllicottCityMD-ManorHillBrewingFlight.jpg","08/07/2018","08/07/2018","Facebook/ManorHillBrewing","Ellicott City MD",,"Ellicott City",
"BaltimoreMD-HarborAtNight.jpg","08/07/2018","08/07/2018","iStockPhoto/SeanPavonePhoto","Baltimore MD",,"Baltimore",
"OklahomaCityOK-BricktownAtNight.jpg","08/08/2018","08/08/2018","iStockPhoto/JTSorrell","Oklahoma City OK",,"Oklahoma City",
"OklahomaCityOK-FactoryObscuraBirdART.jpg","08/08/2018","08/08/2018","Facebook/FactoryObscura","Oklahoma City OK",,"Oklahoma City",
"OklahomaCityOK-FactoryObscuraInstallation.jpg","08/08/2018","08/08/2018","Facebook/FactoryObscura","Oklahoma City OK",,"Oklahoma City",
"OklahomaCityOK-FactoryObscuraMidnightDinner.jpg","08/08/2018","08/08/2018","Facebook/FactoryObscura","Oklahoma City OK",,"Oklahoma City",
"OklahomaCityOK-SHIFTSign.jpg","08/08/2018","08/08/2018","Facebook/FactoryObscura","Oklahoma City OK",,"Oklahoma City",
"OklahomaCityOK-IAOSign.jpg","08/08/2018","08/08/2018","Facebook/IndividualArtistsOfOklahoma-IAOGallery","Oklahoma City OK",,"Oklahoma City",
"OklahomaCityoK-PaseoArtsDistrictBuildingExterior.jpg","08/08/2018","08/08/2018","Courtesy of  Matthew Rutledge under a  CC 2.0  license.","Oklahoma City OK",,"Oklahoma City",
"OklahomaCityOK-PaseoArtsDistrictCafe.jpg","08/08/2018","08/08/2018","Courtesy of ","MARELBU under a  CC 2.0  license.","Oklahoma City OK",,"Oklahoma City"
"OklahomaCityOK-OKCNationalMemorial.jpg","08/08/2018","08/08/2018","iStockPhoto/traveler1116","Oklahoma City OK",,"Oklahoma City",
"OklahomaCityOK-LakeHefner.jpg","08/08/2018","08/08/2018","iStockPhoto/raksyBH","Oklahoma City OK",,"Oklahoma City",
"OklahomaCityOK-DowntownOKC.jpg","08/08/2018","08/08/2018","iStockPhoto/traveler1116","Oklahoma City OK",,"Oklahoma City",
"ElizabethCityNC-BoatinWater.jpg","08/08/2018","08/08/2018","Lisa Battles","Elizabeth City NC",,"Elizabeth City",
"AmityIslandBillboard.jpg","08/08/2018","08/08/2018","Courtesy of  Ewen Roberts from California  under a  CC 2.0  license.","Amity Island",,,
"AlexandriaVA-Bicycling.jpg","08/09/2018","08/09/2018","Photo by R Kennedy/Visit Alexandria","Alexandria VA",,"Alexandria",
"AnnArborMI-BicyclingStorefrontsViaDestinationAnnArbor.jpg","08/09/2018","08/09/2018","Photo Courtesy of Destination Ann Arbor","Ann Arbor MI",,"Ann Arbor",
"AnnArborMI-BikingManViaDestinationAnnArbor.jpg","08/09/2018","08/09/2018","Photo Courtesy of Destination Ann Arbor","Ann Arbor MI",,"Ann Arbor",
"FortCollinsCO-FamilyCycling.jpg","08/09/2018","08/09/2018","Photo Courtesy of Visit Fort Collins","Fort Collins CO",,"Fort Collins",
"MadisonWI-GirlInBikeLane.jpg","08/09/2018","08/09/2018","Photo Courtesy of Greater Madison Convention & Visitors Bureau","Madison WI",,"Madison",
"SantaMonicaCA-BicycleLane.jpg","08/09/2018","08/09/2018","Photo Courtesy of Santa Monica Travel & Tourism","Santa Monica, CA",,"Santa Monica",
"TucsonAZ-BikingViaNicciRadhe.jpg","08/09/2018","08/09/2018","Photo by Nicci Radhe","Tucson AZ",,"Tucson",
"WausauWI-BicyclingPath.jpg","08/09/2018","08/09/2018","Photo Courtesy of Visit Wausau","Wausau WI",,"Wausau",
"CommuterStockPhoto.jpg","08/09/2018","08/09/2018","iStockPhoto/AJ_Watt","Stock",,,
"30630SUB006.jpg","08/12/2018","08/12/2018","Courtesy of Caddis Interactive","Franklin, TN","Caddis Interactive web design in Williamson County, TN.","Franklin",
"30630SUB007.jpg","08/12/2018","08/12/2018","Courtesy of Caddis Interactive","Franklin, TN","Caddis Interactive web design in Williamson County, TN.","Franklin",
"30632SUB005.jpg","08/12/2018","08/12/2018","Courtesy of Anne Goetze","Franklin, TN","Painting by Anne Goetze called ""Red White and Moo.""","Franklin",
"30632SUB074.jpg","08/12/2018","08/12/2018","Courtesy of Brightstone","Franklin, TN","Brightstone students in equine therapy in Williamson County, TN.","Franklin",
"30632SUB089.jpg","08/12/2018","08/12/2018","Courtesy of Homestead Manor","Franklin, TN","New drink for Spring 2018, Chartreuse, at&nbsp;Homestead Manor in Williamson County, TN.","Franklin",
"30632SUB162.jpg","08/12/2018","08/12/2018","Courtesy of Sheridan PR","Franklin, TN","Homestead Manor, Thompson's Station Farmer's Market held every Wednesday from May through July in the property's events barn 4-7pm.","Franklin",
"3060417JWA1619.jpg","08/12/2018","08/12/2018","Jeff Adkins","Franklin, TN","Proprietor and Distiller Lee Kennedy stands next to the copper still at Leiper's Fork Distillery in Leiper's Fork Tennessee.","Franklin",
"3060417JWA2500.jpg","08/12/2018","08/12/2018","Jeff Adkins","Franklin, TN","Guest speaker Mark Cleveland shows some different types of drones to students in the Nolensville High School Drone Program in Nolensville, Tennessee","Franklin",
"3060417JWA7605.jpg","08/12/2018","08/12/2018","Jeff Adkins","Franklin, TN","The new Monroe Carell Jr. Children’s Hospital Vanderbilt at Williamson Medical Center in Franklin, Tennessee","Franklin",
"3060518JWA0227.jpg","08/12/2018","08/12/2018","Jeff Adkins","Franklin, TN","Members work out in the fitness center at the Franklin Family YMCA in Franklin, Tennessee.","Franklin",
"3060518JWA0658.jpg","08/12/2018","08/12/2018","Jeff Adkins","Franklin, TN","Mural artist Michael Cooper holds some of his favorite paint brushes in his studio in Franklin, Tennessee.","Franklin",
"3060518JWA8444.jpg","08/12/2018","08/12/2018","Jeff Adkins","Franklin, TN","Visitors gather inside of the atrium at The Factory at Franklin in Franklin, Tennessee.","Franklin",
"AuburnAL-AuburnUniv.jpg","08/13/2018","08/13/2018","iStockPhoto/RobHainer","Auburn AL",,"Auburn",
"NewRochelleNY.jpg","08/13/2018","08/13/2018","iStockPhoto/Alex Potemkin","New Rochelle NY",,"New Rochelle",
"StamfordCT.jpg","08/13/2018","08/13/2018","iStockPhoto/DenisTangneyJr","Stamford CT",,"Stamford",
"YonkersNY.jpg","08/13/2018","08/13/2018","iStockPhoto/DenisTangneyJr","Yonkers NY",,"Yonkers",
"TarrytownNY.jpg","08/13/2018","08/13/2018","iStockPhoto/Ultima_Gaina","Tarrytown",,"Tarrytown",
"MaplewoodNJ.jpg","08/13/2018","08/13/2018","Facebook/MaplewoodNJTownship","Maplewood NJ",,"New Jersey",
"FleetwoodNY.jpg","08/13/2018","08/13/2018","Courtesy of Anthony22 under a  CC 2.0  license.","Fleetwood NY",,"New York",
"NewYorkNY-LowerManhattanAerial.jpg","08/13/2018","08/13/2018","iStockPhoto/Eloi_Omella","New York NY",,"New York",
"WhitePlainsNY-AerialDowntown.jpg","08/13/2018","08/13/2018","iStockPhoto/DenisTangneyJr","White Plains NY",,"White Plains",
"AthensGA-SanfordStadium.jpg","08/13/2018","08/13/2018","iStockPhoto/kellyvandellen","Athens GA",,"Athens",
"AthensGA-GeorgiaTheatre.jpg","08/13/2018","08/13/2018","iStockPhoto/SeanPavonePhoto","Athens GA",,"Athens",
"FrederickMD-AttaboyFlight.jpg","08/14/2018","08/14/2018","Facebook/AttaboyBeer","Frederick MD",,"Frederick",
"FrederickMD-AttaboySkater.jpg","08/14/2018","08/14/2018","Facebook/DowntownFrederickPartnership","Frederick MD",,"Frederick",
"TechAndBeerStock.jpg","08/14/2018","08/14/2018","iStockPhoto/izusek","Stock",,,
"OKC Arts.jpg","08/14/2018","08/14/2018","Factory Obscura",,,,
"FrederickMD-BEERWall.jpg","08/15/2018","08/15/2018","Downtown Frederick Partnership","Frederick MD",,"Frederick",
"FrederickMD-BeerCrowd.jpg","08/15/2018","08/15/2018","Downtown Frederick Partnership","Frederick MD",,"Frederick",
"DenverCO-AerialOfParkWithCityBuildings.jpg","08/16/2018","08/16/2018","iStockPhoto/Creative-Family","Denver CO",,"Denver",
"karoke.jpg","08/16/2018","08/16/2018","iStockPhoto/iNut.Photo","Stock",,,
"WilliamsonCo2018_19v32W.jpg","08/17/2018","08/17/2018",,,,,
"OSHKOSHCORP.jpg","08/17/2018","08/17/2018",,,,,
"IthacaNY-DiningOut.jpg","08/17/2018","08/17/2018","iStockPhoto/aimintang","Ithaca NY",,"Ithaca",
"IthacaNY-PaleontologicalResearchInstitution.jpg","08/17/2018","08/17/2018","Facebook/MuseumOfTheEarth","Ithaca NY",,"Ithaca",
"30632SUB204.jpg","08/19/2018","08/19/2018","Courtesy of Highwoods Properties","Franklin, TN","Renderings of MARS Petcare, coming to Williamson County, TN.","Franklin",
"4190513MDT6144.jpg","08/19/2018","08/19/2018","Michael D. Tedesco","Franklin, TN","A woman walking her dog at Crockett Park in Brentwood, TN.","Franklin",
"iStock-482986653 [Converted]-01.pdf.jpg","08/19/2018","08/19/2018","iStock","Franklin, TN",,"Franklin",
"84806188TBFRE210.jpg","08/19/2018","08/19/2018","Travis Bell","Greenville, SC","Liberty Bridge overlooking The Reedy River at Falls Park in Greenville, SC.","Greenville",
"848181SUB777.jpg","08/19/2018","08/19/2018","Courtesy of Blank Canvas Mural Company","Greenville, SC","Mural for the Greenville Housing Authority.","Greenville",
"8481SUB692.jpg","08/19/2018","08/19/2018","Courtesy of Fred Rollison","Greenville, SC","NEXT on Main with&nbsp;Hughes Development Company in Greenville, SC.","Greenville",
"8481SUB599.jpg","08/19/2018","08/19/2018","Courtesy of NEXT Manufacturing LLC","Greenville, SC","NEXT Manufacturing in Greenville, SC.","Greenville",
"8481SUB407.jpg","08/19/2018","08/19/2018","Courtesy of Visit Greenville SC","Greenville, SC","Greenville, SC has plenty of pet-friendly options.","Greenville",
"8481SUB389.jpg","08/19/2018","08/19/2018","Courtesy of Kris Decker - Firewater Photography","Greenville, SC","Swamp Rabbit Trail in Greenville, SC.","Greenville",
"8481SUB343.jpg","08/19/2018","08/19/2018","Courtesy of Jack Robert Photography","Greenville, SC","Wood-fired artisan pizza in Greenville, SC.","Greenville",
"8481SUB189.jpg","08/19/2018","08/19/2018","Courtesy of Public Education Partners","Greenville, SC","Family reading night 2017 in Greenville, SC.","Greenville",
"8481SUB157.jpg","08/19/2018","08/19/2018","Courtesy of Greenville Health System","Greenville, SC","Rendering of Greenville Health System additions.","Greenville",
"FortCollinsCO-CSU.jpg","08/20/2018","08/20/2018","iStockPhoto/RiverNorthPhotography","Fort Collins CO",,"Fort Collins",
"MadisonWI-UofWI-MadisonLibraryMallDusk.jpg","08/20/2018","08/20/2018","Facebook/UniversityOfWisconsin-Madison","Madison WI",,"Madison",
"CorvallisOR-CountyCourtHouse.jpg","08/20/2018","08/20/2018","iStockPhoto/Flutter_97321","Corvallis OR",,"Corvallis",
"AmesIA-MemorialHall.jpg","08/20/2018","08/20/2018","Courtesy of  Oleg. under a  CC 2.0  license.","Ames IA",,"Ames",
"LawrenceKS-BuildingInFall.jpg","08/20/2018","08/20/2018","Facebook/eXploreLawrence","Lawrence KS",,"Lawrence",
"LawrenceKS-DowntownAtDusk.jpg","08/20/2018","08/20/2018","Facebook/eXploreLawrence","Lawrence KS",,"Lawrence",
"AshevilleNC-AerialViewofCity.jpg","08/21/2018","08/21/2018","iStockPhoto/SeanPavonePhoto","Asheville NC",,"Asheville",
"AshevilleNC-MountainView.jpg","08/21/2018","08/21/2018","iStockPhoto/jaredkay","Asheville NC",,"Asheville",
"ChelanWA-River.jpg","08/21/2018","08/21/2018","iStockPhoto/LoweStock","Chelan WA",,"Chelan",
"FingerLakesNY-SenecaLakeDock.jpg","08/21/2018","08/21/2018","iStockPhoto/AlbertPego","Seneca Falls NY",,"Seneca Falls",
"FingerLakesNY-StoreFronts.jpg","08/21/2018","08/21/2018","iStockPhoto/benedek","Finger Lakes NY",,"New York",
"KeyLargoFL-YachtsInWater.jpg","08/21/2018","08/21/2018","iStockPhoto/alex grichenko","Key Largo FL",,"Key Largo",
"PawleysIslandSC-ChapelOnWater.jpg","08/21/2018","08/21/2018","iStockPhoto/makasana","Pawley's Island SC",,"Pawleys Island",
"SturgeonBayWI-SturgeonBayCoastGuardStation.jpg","08/21/2018","08/21/2018","iStockPhoto/eyfoto","Sturgeon Bay WI",,"Sturgeon Bay",
"owen_photo.png","08/22/2018","08/22/2018",,,,,
"julie vick bio pic.jpg","08/23/2018","08/23/2018",,,,,
"Colorado-HikeInMountains.jpg","08/23/2018","08/23/2018","iStockPhoto/SeanXu","Colorado",,"Colorado",
"BreckenridgeCO-MainStreet.jpg","08/23/2018","08/23/2018","iStockPhoto/bauhaus1000","Breckenridge CO",,"Breckenridge",
"VailCO-VailVillage.jpg","08/23/2018","08/23/2018","iStockPhoto/bauhaus1000","Vail CO",,"Vail",
"WinterParkCO-ThePeak.jpg","08/23/2018","08/23/2018","Courtesy of Paul Sableman under a  CC 2.0  license.","Winter Park CO",,"Winter Park",
"CharlestonSC-DowntownAtDusk.jpg","08/23/2018","08/23/2018","iStockPhoto/SeanPavonePhoto","Charleston SC",,"Charleston",
"CharlestonSC-HousesAlongTheBay.jpg","08/23/2018","08/23/2018","iStockPhoto/Sean Pavone","Charleston SC",,"Charleston",
"AsburyParkNJ-Boardwalk.jpg","08/23/2018","08/23/2018","iStockPhoto/rjzeytoonian","Asbury Park NJ",,"Asbury Park",
"CamdenME-BoatsAtBay.jpg","08/23/2018","08/23/2018","iStockPhoto/EJJohnsonPhotography","Camden ME",,"Camden",
"NewportRI-BannistersWharf.jpg","08/23/2018","08/23/2018","iStockPhoto/SkyF","Newport RI",,"Newport",
"SantaBarbaraCA-MainStreet.jpg","08/23/2018","08/23/2018","iStockPhoto/HaizhanZheng","Santa Barbara CA",,"Santa Barbara",
"TraverseCityMI-TCAerialShot.jpg","08/23/2018","08/23/2018","iStockPhoto/CT757fan","Traverse City MI",,"Traverse City",
"WashingtonDC-InterstateAerial.jpg","08/27/2018","08/27/2018","iStockPhoto/Sean Pavone","Washington DC",,"Washington",
"8481SUB147 (2).jpg","08/27/2018","08/27/2018",,,,,
"StLouisMO-DowntownSkylineAtDusk.jpg","08/27/2018","08/27/2018","iStockPhoto/f11photo","St. Louis MO",,"St. Louis",
"StLouisMO-BuschStadium.jpg","08/27/2018","08/27/2018","iStockPhoto/hutchimagoo","St. Louis MO",,"St. Louis",
"Kingsport2018v2W.jpg","08/28/2018","08/28/2018",,,,,
"IthacaNY-BestCollegeTownsCornellUniv.jpg","08/28/2018","08/28/2018","iStockPhoto/kickstand","Ithaca NY",,"Ithaca",
"IthacaNY-DowntownIthaca.jpg","08/28/2018","08/28/2018","iStockPhoto/benedek","Ithaca NY",,"Ithaca",
"GainesvilleFL-DowntownAerialShotAtSunset.jpg","08/28/2018","08/28/2018","iStockPhoto/Sean Pavone","Gainesville FL",,"Gainesville",
"LawrenceKS-LimestonePizza.jpg","08/28/2018","08/28/2018","Facebook/Limestone-pizza.kitchen.bar","Lawrence KS",,"Lawrence",
"LawrenceKS-SpencerMuseumofArt.jpg","08/28/2018","08/28/2018","Facebook/SpencerMuseumOfArt","Lawrence KS",,"Lawrence",
"NewYork-HudsonValley.jpg","08/28/2018","08/28/2018","iStockPhoto/lightphoto","New York",,"New York",
"WashingtonDC-MonumentSkylineAtDusk.jpg","08/28/2018","08/28/2018","iStockPhoto/Ultima_Gaina","Washington DC",,"Washington",
"GainesvilleFL-UFCheerleader.jpg","08/29/2018","08/29/2018","Photo Courtesy of University of Florida/Hannah Pietrick","Gainesville FL",,"Gainesville",
"GainesvilleFL-UFCampus.jpg","08/29/2018","08/29/2018","Photo Courtesy of University of Florida/Hannah Pietrick","Gainesville FL",,"Gainesville",
"IthacaNY-IthacaCollegeStudentsPlaying.jpg","08/29/2018","08/29/2018","Photo Courtesy of Ithaca College/Durst Breneiser","Ithaca NY",,"Ithaca",
"AmesIA-IowaStateClockTowerInSpring.jpg","08/30/2018","08/30/2018","Photo Courtesy of Christopher Gannon/Iowa State University","Ames IA",,"Ames",
"AmesIA-ISUBeardshearHall.jpg","08/30/2018","08/30/2018","Photo Courtesy of Christopher Gannon/Iowa State University","Ames IA",,"Ames",
"AmesIA-ISUMemorialUnion.jpg","08/30/2018","08/30/2018","Photo Courtesy of Christopher Gannon/Iowa State University","Ames IA",,"Ames",
"AmesIA-ISUStudentsBeardshearHall.jpg","08/30/2018","08/30/2018","Photo Courtesy of Christopher Gannon/Iowa State University","Ames IA",,"Ames",
"VT-CoWorkingSpace.jpg","08/30/2018","08/30/2018","Photo Courtesy of Winona Dimeo-Ediger","Vermont",,"Vermont",
"VT-MapleGlazedCinnamonRolls.jpg","08/30/2018","08/30/2018","Photo Courtesy of Winona Dimeo-Ediger","Vermont",,"Vermont",
"VT-MapleMilk.jpg","08/30/2018","08/30/2018","Photo Courtesy of Winona Dimeo-Ediger","Vermont",,"Vermont",
"VT-PeopleOutdoorDiningUnderRedUmbrellas.jpg","08/30/2018","08/30/2018","Photo Courtesy of Winona Dimeo-Ediger","Vermont",,"Vermont",
"VT-PeopleWalkingAroundOutside.jpg","08/30/2018","08/30/2018","Photo Courtesy of Winona Dimeo-Ediger","Vermont",,"Vermont",
"VT-Scout&CoCoffeeIceCreamStoreFront.jpg","08/30/2018","08/30/2018","Photo Courtesy of Winona Dimeo-Ediger","Vermont",,"Vermont",
"VT-StartupSign.jpg","08/30/2018","08/30/2018","Photo Courtesy of Winona Dimeo-Ediger","Vermont",,"Vermont",
"VT-StorefrontWithPrettyFlowers.jpg","08/30/2018","08/30/2018","Photo Courtesy of Winona Dimeo-Ediger","Vermont",,"Vermont",
"VT-TelephonePoleViewFromWindow.jpg","08/30/2018","08/30/2018","Photo Courtesy of Winona Dimeo-Ediger","Vermont",,"Vermont",
"VT-TodayMapleCreemeesSign.jpg","08/30/2018","08/30/2018","Photo Courtesy of Winona Dimeo-Ediger","Vermont",,"Vermont",
"VT-VCETBadges.jpg","08/30/2018","08/30/2018","Photo Courtesy of Winona Dimeo-Ediger","Vermont",,"Vermont",
"VT-VermontComedyClub.jpg","08/30/2018","08/30/2018","Photo Courtesy of Winona Dimeo-Ediger","Vermont",,"Vermont",
"VT-WaterViewWithTreeFocalPoint.jpg","08/30/2018","08/30/2018","Photo Courtesy of Winona Dimeo-Ediger","Vermont",,"Vermont",
"vt-buildingwithwhitepicketfence.jpg","08/30/2018","08/30/2018","Photo Courtesy of Winona Dimeo-Ediger","Vermont",,"Vermont",
"8530218JWA8436.jpg","08/31/2018","08/31/2018",,,,,
"MadisonWI-BadgersHockeyGroupPhoto.jpg","09/04/2018","09/04/2018","Photo Courtesy of Nicole Haase","Madison WI",,"Madison",
"MadisonWI-BadgersHockeyAerial.jpg","09/04/2018","09/04/2018","Photo Courtesy of Nicole Haase","Madison WI",,"Madison",
"PortlandOR-ThornsFC.jpg","09/04/2018","09/04/2018","Facebook/PortlandThornsFC","Portland OR",,"Portland",
"MinneapolisMN-MinnesotaLynxBasketball.jpg","09/04/2018","09/04/2018","Courtesy of ","Lorie Shaull under a  CC 2.0  license.","Minneapolis MN",,"Minneapolis"
"StorrsCT-UConnWomensBasketball.jpg","09/04/2018","09/04/2018","Facebook/UConnWomen'sBasketball","Storrs CT",,"Storrs",
"StorrsCT-UConnCheering.jpg","09/04/2018","09/04/2018","Facebook/UConnWomen'sBasketball","Storrs CT",,"Storrs",
"CorvallisOR-BuildingAtNight.jpg","09/05/2018","09/05/2018","Photo by Oregon State University","Corvallis OR",,"Corvallis",
"Theos-Lemonade-Vermont.jpg","09/05/2018","09/05/2018","Photo courtesy Winona Dimeo-Ediger",,,,
"Burlington-Sunset.jpg","09/05/2018","09/05/2018","Photo courtesy of Winona Dimeo-Ediger",,,,
"Burlington-waterfront.jpg","09/05/2018","09/05/2018","Photo courtesy of Winona Dimeo-Ediger",,,,
"OrlandoFL-DisneyCastleWBalloons.jpg","09/05/2018","09/05/2018","Photo Courtesy of Kirsi McCrea","Orlando FL",,"Florida",
"OrlandoFL-KirsiInUniform.jpg","09/05/2018","09/05/2018","Photo Courtesy of Kirsi McCrea","Orlando FL",,,
"OrlandoFL-ParkAndWaterAtSunset.jpg","09/05/2018","09/05/2018","Photo Courtesy of Kirsi McCrea","Orlando FL",,"Florida",
"OrlandoFL-DisneyCastleMonorail.jpg","09/05/2018","09/05/2018","Paul Brennan","Orlando FL",,"Florida",
"DurhamNC-DukeStudentsAndMascot.jpg","09/07/2018","09/07/2018","Photo Courtesy of Duke University","Durham NC",,"Durham",
"DurhamNC-DukeStudentsWalkingOnCampus.jpg","09/07/2018","09/07/2018","Photo Courtesy of Duke University","Durham NC",,"Durham",
"DurhamNC-DukeSymphony.jpg","09/07/2018","09/07/2018","Photo Courtesy of Duke University","Durham NC",,"Durham",
"ProvoUT-BYUCampusAerialShot.jpg","09/07/2018","09/07/2018","Photo Courtesy of Brigham Young University","Provo UT",,"Provo",
"ProvoUT-BYUStudentsWalkingOnCampus.jpg","09/07/2018","09/07/2018","Photo Courtesy of Brigham Young University","Provo UT",,"Provo",
"ProvoUT-BYUWhiteBuildingInSpring.jpg","09/07/2018","09/07/2018","Photo Courtesy of Brigham Young University","Provo UT",,"Provo",
"CollegeStationTX-TAMUAcademicBuildingAerialShot.jpg","09/07/2018","09/07/2018","Photo Courtesy of Texas A&M University","College Station TX",,"College Station",
"CharlottesvilleVA-UVALawn.jpg","09/07/2018","09/07/2018","Photo Courtesy of University of Virginia","Charlottesville VA",,"Charlottesville",
"SINGLEUSELawrenceKS-AerialFromKU.jpg","09/07/2018","09/07/2018","Photo Courtesy of Kansas State University/Doug Koch","Lawrence KS",,,
"81302SUB015.jpg","09/09/2018","09/09/2018","Courtesy of Apache Mall","Rochester, MN","Apache Mall in Rochester, MN.","Rochester",
"81304SUB053.jpg","09/09/2018","09/09/2018","Courtesy of the Rochester Chamber of Commerce","Rochester, MN","The Commission in Rochester, MN.","Rochester",
"8131805SUB135.jpg","09/09/2018","09/09/2018","Courtesy of University of Minnesota Rochester","Rochester, MN","University of Minnesota Rochester Center for Learning Innovation.","Rochester",
"8131805SUB134.jpg","09/09/2018","09/09/2018","Courtesy of University of Minnesota Rochester","Rochester, MN","University of Minnesota Rochester Center for Learning Innovation.","Rochester",
"8131805SUB132.jpg","09/09/2018","09/09/2018","Courtesy of United Way Olmstead County","Rochester, MN","United Way Olmstead County's fundraising and volunteering events in Rochester, MN.","Rochester",
"8131805SUB056.jpg","09/09/2018","09/09/2018","Courtesy of STEAM Lab","Rochester, MN","STEAM Lab is designed to give children between the ages of 5 and 16 fun and challenging experiences to prepare for tomorrow's world in Rochester, MN.","Rochester",
"8130718SWFRE078.jpg","09/09/2018","09/09/2018","Steve Woit","Rochester, MN","La Vetta Rooftop Bar in&nbsp;Rochester, MN.","Rochester",
"FredericksburgVA-HistoricDowntown.jpg","09/10/2018","09/10/2018","Courtesy of Ken Lund under a  CC 2.0  license.","Fredericksburg VA",,"Fredericksburg",
"MelbourneFL-HistoricDowntown.jpg","09/10/2018","09/10/2018","Courtesy of MicheleHaro under a  CC 2.0  license.","Melbourne FL",,"Melbourne",
"WoosterOH-DowntownWooster.jpg","09/10/2018","09/10/2018","Courtesy of Rlboyer under a  CC 2.0  license.","Wooster OH",,"Wooster",
"CharlottesvilleVA-ParamountTheatreAtChristmas.jpg","09/10/2018","09/10/2018","Facebook/TheParamountTheaterOfCharlottesville","Charlottesville VA",,"Charlottesville",
"FargoND-RourkeArtGallery.jpg","09/10/2018","09/10/2018","Facebook/TheRourkeArtGalleryAndMuseum","Fargo ND",,"Fargo",
"FargoND-Fargodome.jpg","09/10/2018","09/10/2018","Facebook/Fargodome","Fargo ND",,"Fargo",
"OCOC logo PRINT horiz.jpg","09/11/2018","09/11/2018",,,,,
"College Towns Badge .png","09/11/2018","09/11/2018",,,,,
"Text_CollegeTowns2.jpg","09/12/2018","09/12/2018",,,,,
"10BestCollegeTowns2018.jpg","09/12/2018","09/12/2018",,"10 Best College Towns 2018",,,
"CourtneyCookGradPhoto.jpg","09/12/2018","09/12/2018","Photo Courtesy of Courtney Cook",,,,
"AliciaJohnsonGradPhoto.jpg","09/12/2018","09/12/2018","Photo Courtesy of Alicia Johnson",,,,
"DustinHobsonGradPhoto.jpg","09/12/2018","09/12/2018","Photo Courtesy of Dustin Hobson (second from right)",,,,
"CaraSandersCollegeFootballPhoto.jpg","09/12/2018","09/12/2018","Photo Courtesy of Cara Sanders (center)",,,,
"LindseyTallentCollege.jpg","09/12/2018","09/12/2018","Photo Courtesy of Lindsey Tallent",,,,
"JessyYanceyCollegePic.jpg","09/13/2018","09/13/2018","Photo Courtesy of Jessy Yancey (center)",,,,
"MichaelBettsCollegePhoto.jpg","09/13/2018","09/13/2018","Photo Courtesy of Michael Betts (far right)",,,,
"JackieGJCollegePic.jpg","09/13/2018","09/13/2018","Photo Courtesy of Jackie Gutierrez-Jones (far left)",,,,
"SusanChappellGradPic.jpg","09/13/2018","09/13/2018","Photo Courtesy of Susan Chappell",,,,
"WinonaDimeoEdigerCollegePic.jpg","09/13/2018","09/13/2018","Photo Courtesy of Winona Dimeo-Ediger",,,,
"CaraSandersCollegePic.jpg","09/13/2018","09/13/2018","Photo Courtesy of Cara Sanders (far right)",,,,
"KatieMiddendorfCROP.jpg","09/13/2018","09/13/2018","Photo Courtesy of Katie Middendorf (right)",,,,
"AshleyWrightGraduation.jpg","09/13/2018","09/13/2018","Photo Courtesy of Ashley Wright (far right)",,,,
"DerekBrady.jpg","09/13/2018","09/13/2018","Photo Courtesy of Derek Brady",,,,
"HannahHillAuburn.jpg","09/13/2018","09/13/2018","Photo Courtesy of Hannah Hill",,,,
"JordanMooreCollege.jpg","09/13/2018","09/13/2018","Photo Courtesy of Jordan Moore (second from left)",,,,
"LaurenKessingerCollege.jpg","09/13/2018","09/13/2018","Photo Courtesy of Lauren Kessinger",,,,
"LisaBattlesCollege.jpg","09/13/2018","09/13/2018","Photo by Collette Lash Photography",,,,
"RachelBertoneCollege.jpg","09/13/2018","09/13/2018","Photo Courtesy of Rachel Bertone (far right)",,,,
