"name","post_modified","post_date","byline","alt_text","description","place_name",
"MountDoraFL-Lighthouse.jpg","03/12/2019","03/12/2019","Photo Courtesy of City of Mount Dora","Mount Dora FL",,"Mount Dora",
"MountDoraFL-SunsetPark.jpg","03/12/2019","03/12/2019","Photo Courtesy of City of Mount Dora","Mount Dora FL",,"Mount Dora",
"MountDoraFL-Dock.jpg","03/12/2019","03/12/2019","Photo by Katherine Montesino","Mount Dora FL",,"Mount Dora",
"8301804SUB011.jpg","03/12/2019","03/12/2019","Cheniere Energy","Southwest Louisiana Port System",,"Lake Charles",
"83009160412MDT.jpg","03/12/2019","03/12/2019","Michael D. Tedesco","Southwest Louisiana SEED Business Incubator",,"Lake Charles",
"8300918ROFRE086.jpg","03/12/2019","03/12/2019","Rick Olivier","Southwest Louisiana Breweries",,"Lake Charles",
"8300918ROFRE117.jpg","03/12/2019","03/12/2019","Rick Olivier","Southwest Louisiana Outdoor Attractions",,"Lake Charles",
"8301804SUB047.jpg","03/12/2019","03/12/2019","Vivi Pham","Southwest Louisiana STEM Education",,"Lake Charles",
"83002SUB124.jpg","03/12/2019","03/12/2019","Courtesy of Port of Lake Charles","Lake Charles, LA Port System",,"Lake Charles",
"83009162573MDT.jpg","03/12/2019","03/12/2019","Michael D. Tedesco","Lake Charles, LA Airport System",,"Lake Charles",
"8301804SUB015.jpg","03/12/2019","03/12/2019","visitlakecharles.org","Lake Charles, LA Festivals",,"Lake Charles",
"83001SUB047.jpg","03/12/2019","03/12/2019","Courtesy of Lake Charles Memorial Health System","Lake Charles, LA Health Care",,"Lake Charles",
"LincolnNE-ChristianRecordBuilding.jpg","03/13/2019","03/13/2019","Courtesy of Ammodramus under a  CC 2.0  license.","Lincoln NE",,"Lincoln",
"MarshallMI-HonoluluHouse.jpg","03/13/2019","03/13/2019","Courtesy of Christopher L. Riley under a  CC 2.0  license.","Marshall MI",,"Marshall",
"MarshallMI-HonoluluHouseFlowers.jpg","03/13/2019","03/13/2019","Courtesy of Pilar Law under a  CC 2.0  license.","Marshall MI",,"Marshall",
"MountainViewCA-Hangar1.jpg","03/13/2019","03/13/2019","Courtesy of Evan Waxman under a  CC 2.0  license.","Mountain View CA",,"Mountain View",
"SantaFeNM-MeowWolf1.jpg","03/13/2019","03/13/2019","Photo by Kate Russell/Courtesy of Meow Wolf","Santa Fe NM",,"Santa Fe",
"SantaFeNM-MeowWolf2.jpg","03/13/2019","03/13/2019","Photo by Kate Russell/Courtesy of Meow Wolf","Santa Fe NM",,"Santa Fe",
"SantaFeNM-MeowWolf3.jpg","03/13/2019","03/13/2019","Photo by Kate Russell/Courtesy of Meow Wolf","Santa Fe NM",,"Santa Fe",
"SantaFeNM-MeowWolf5.jpg","03/13/2019","03/13/2019","Photo by Kate Russell/Courtesy of Meow Wolf","Santa Fe NM",,"Santa Fe",
"SantaFeNM-MeowWolf6.jpg","03/13/2019","03/13/2019","Photo by Kate Russell/Courtesy of Meow Wolf","Santa Fe NM",,"Santa Fe",
"SantaFeNM-MeowWolf7.jpg","03/13/2019","03/13/2019","Photo by Kate Russell/Courtesy of Meow Wolf","Santa Fe NM",,"Santa Fe",
"SantaFeNM-MeowWolf8.jpg","03/13/2019","03/13/2019","Photo by Kate Russell/Courtesy of Meow Wolf","Santa Fe NM",,"Santa Fe",
"OakParkIL-FrankLloydWrightHome.jpg","03/13/2019","03/13/2019","Courtesy of Barbara PN under a  CC 2.0  license.","Oak Park IL",,"Oak Park",
"OakParkIL-UnityTemple.jpg","03/13/2019","03/13/2019","Courtesy of ","Unity Temple/Teemu008 under a  CC 2.0  license.","Oak Park IL",,"Oak Park"
"StJosephMO-CityHall.jpg","03/13/2019","03/13/2019","Courtesy of Rcool1234 under a  CC 2.0  license.","St. Joseph MO",,"St. Joseph",
"TaosNM-WorldHeritageSite.jpg","03/13/2019","03/13/2019","Courtesy of MARELBU under a  CC 2.0  license.","Taos NM",,"Taos",
"WacoTX-EarleNapierKinnardHouse.jpg","03/13/2019","03/13/2019","Courtesy of Larry D. Moore under a  CC 2.0  license.","Waco TX",,"Waco",
"WacoTX-RotanDossettHouse.jpg","03/13/2019","03/13/2019","Courtesy of Larry D. Moore under a  CC 2.0  license.","Waco TX",,"Waco",
"OakParkIL-FLWHouse.jpg","03/14/2019","03/14/2019","iStock/littleny","Oak Park IL",,"Oak Park",
"Stock-HomeSweetHome.jpg","03/15/2019","03/15/2019","iStock/Feverpitched","Stock",,,
"Stock-MovingBoxes.jpg","03/15/2019","03/15/2019","iStock/Morsa Images","Stock",,,
"TexasFood-Barbecue4.jpg","03/18/2019","03/18/2019","Photo by Wyatt McSpadden for Franklin Barbecue","Texan Food",,"Texas",
"Texasfood-Crawfish1.jpg","03/18/2019","03/18/2019","Photo by Rebecca Wright for Ragin Cajun","Texan Food",,"Texas",
"TexasFood-Kolaches1.jpg","03/18/2019","03/18/2019","Photo Courtesy of Weikel’s Store and Bakery","Texan Food",,"Texas",
"TexasFood-PecanPie2.jpg","03/18/2019","03/18/2019","Photo Courtesy of Goode Company","Texan Food",,"Texas",
"TexasFood-PecanPie3.jpg","03/18/2019","03/18/2019","Photo by Terry Vine for Goode Company","Texan Food",,"Texas",
"TexanFood-Tacos.jpg","03/18/2019","03/18/2019","iStock/Crystal Bolin Photography","Texan Food",,"Texas",
"TexanFood-ChileConQueso.jpg","03/18/2019","03/18/2019","iStock/bhofack2","Texan Food",,"Texas",
"ColumbiaSC-StateHouseDaytime.jpg","03/20/2019","03/20/2019","iStock/SeanPavonePhoto","Columbia SC",,"Columbia",
"HartfordCT-WaterFall.jpg","03/20/2019","03/20/2019","iStock/DenisTangneyJr","Hartford CT",,"Hartford",
"AnaheimCA-Twilight.jpg","03/20/2019","03/20/2019","iStock/aijohn784","Anaheim CA",,"Anaheim",
"MinneapolisMN-DowntownAerial.jpg","03/20/2019","03/20/2019","iStock/Davel5957","Minneapolis MN",,"Minneapolis",
"AustinTX-FranklinBBQ.jpg","03/22/2019","03/22/2019","iStock/BDphoto","Austin TX",,"Austin",
"SiouxCityIA-SunsetOnBigMuddy.jpg","03/25/2019","03/25/2019","iStock/Matthew Howieson","Sioux City IA",,"Sioux City",
"DesMoinesIA-Skyline.jpg","03/25/2019","03/25/2019","iStock/pabradyphoto","Des Moines IA",,"Des Moines",
"PortsmouthNH-Waterfront.jpg","03/25/2019","03/25/2019","iStock/Sean Pavone","Portsmouth NH",,"Portsmouth",
"CedarRapidsIA-DowntownWaterfrontSkyline.jpg","03/25/2019","03/25/2019","iStock/Davel5957","Cedar Rapids IA",,"Cedar Rapids",
"Ames_Story19v1W.jpg","03/25/2019","03/25/2019",,,,,
"36386271_10156425715911310_4078460945251172352_n (1).jpg","03/26/2019","03/26/2019",,,,,
"DallasTX-KatyTrailIceHouse.jpg","03/29/2019","03/29/2019","Courtesy of Nicolas Henderson under a  CC 2.0  license.","Dallas TX",,"Dallas",
"MilwaukeeWI-HistoricThird.jpg","03/29/2019","03/29/2019","Courtesy of Doug Olson under a  CC 2.0  license.","Milwaukee WI",,"Milwaukee",
"ShreveportLA-WaterfrontSkyline.jpg","03/29/2019","03/29/2019","iStock/SeanPavonePhoto","Shreveport LA",,"Shreveport",
"Stock-SportsBar.jpg","03/29/2019","03/29/2019","iStock/dusanpetkovic","Stock",,,
"CullmanAL.jpg","04/01/2019","04/01/2019",,,,,
"EastCentralIN-CampYale.jpg","04/01/2019","04/01/2019","Photo Courtesy of Camp Yale","East Central IN",,,
"EastCentralIN1.jpg","04/01/2019","04/01/2019","Photo Courtesy of Randolph County","East Central IN",,,
"Headwaters.jpg","04/01/2019","04/01/2019","Photo Courtesy of Randolph County","East Central IN",,,
"Liv_Icon.png","04/02/2019","04/02/2019",,,,,
"Liv_icon_400x400.png","04/02/2019","04/02/2019",,,,,
"Bellhops1.jpg","04/02/2019","04/02/2019","Photo Courtesy of Bellhops","Chattanooga TN",,"Chattanooga",
"Bellhops3.jpg","04/02/2019","04/02/2019","Photo Courtesy of Bellhops","Chattanooga TN",,"Chattanooga",
"Bellhops4.jpg","04/02/2019","04/02/2019","Photo Courtesy of Bellhops","Chattanooga TN",,"Chattanooga",
"Bellhops5.jpg","04/02/2019","04/02/2019","Photo Courtesy of Bellhops","Chattanooga TN",,"Chattanooga",
"Bellhops6.jpg","04/02/2019","04/02/2019","Photo Courtesy of Bellhops","Chattanooga TN",,"Chattanooga",
"Bellhops7.jpg","04/02/2019","04/02/2019","Photo Courtesy of Bellhops","Chattanooga TN",,"Chattanooga",
"JohnsonCityTN-Park.jpg","04/03/2019","04/03/2019","iStock/J. Michael Jones","Johnson City TN",,"Johnson City",
"HudsonOH-MainStDowntown.jpg","04/08/2019","04/08/2019","iStock/PapaBear","Hudson OH",,"Hudson",
"Sweetwater19v11_W.jpg","04/08/2019","04/08/2019",,,,,
"talentdev_newsletter_750.png","04/09/2019","04/09/2019",,,,,
"7841909SUB044.jpg","04/09/2019","04/09/2019","Blackbaud","South Carolina: Blackbaud Software",,"South Carolina",
"7841018TBFRE315.jpg","04/09/2019","04/09/2019","Travis Bell","South Carolina Life Sciences",,"South Carolina",
"78407SUB186.jpg","04/09/2019","04/09/2019","Joel Lassiter","South Carolina: Sonoco IPS Studio",,"South Carolina",
"00103 (1).jpg","04/09/2019","04/09/2019","Travis Bell","South Carolina Workforce Training",,"South Carolina",
"8481SUB558 (1).jpg","04/09/2019","04/09/2019","LLC","South Carolina: NEXT Innovation Center",,"South Carolina",
"7841909SUB571_1.jpg","04/09/2019","04/09/2019","Ashley Jones/Clemson University","South Carolina: Clemson University",,"South Carolina",
"7841909SUB095.jpg","04/09/2019","04/09/2019","SC Ports Authority","South Carolina Ports Authority",,"South Carolina",
"7841909SUB124_0.jpg","04/09/2019","04/09/2019","Phase 3 Marketing and Communications","South Carolina Dining",,"South Carolina",
"NashvilleTN-BroadwayBars.jpg","04/11/2019","04/11/2019","iStock/pabradyphoto","Nashville TN",,"Nashville",
"NashvilleTN-TennesseeTItans.jpg","04/11/2019","04/11/2019","Courtesy of  Casey Fleser under a  CC 2.0  license.","Nashville TN",,"Nashville",
"Meridian ID Settlers Park Splash Pad 2 sm.jpg","04/11/2019","04/11/2019","Marjorie McBride","Settlers Park Splash Pad in Meridian, ID",,,
"Meridian ID couple_cutout.jpg","04/11/2019","04/11/2019","Getty/amriphoto","Eating out in Meridian, ID",,,
"Meridian ID PayetteRiver.jpg","04/11/2019","04/11/2019",,"kayaking Payette River near Meridian, ID",,,
"Meridian COC 8PSS_COVER.jpg","04/11/2019","04/11/2019",,"Visit Meridian, ID: Make Memories magazine",,,
"Meridian_Chamber-Logo_hor_color.png","04/11/2019","04/11/2019",,"Meridian, ID Chamber of Commerce",,,
"Meridian_color_logo.png","04/11/2019","04/11/2019",,,,,
"Meridian ID  8620319MMFRE0034-sm.jpg","04/11/2019","04/11/2019","Marjorie McBride","Shoppers at The Village Shopping Center in Meridian, ID",,,
"NashvilleTN-DowntownGreenspace.jpg","04/12/2019","04/12/2019","iStock/f11photo","Nashville TN",,"Nashville",
"NashvilleTN-DowntownTwilight.jpg","04/12/2019","04/12/2019","iStock/SeanPavonePhoto","Nashville TN",,"Nashville",
"NashvilleTN-BroadwayBars_0.jpg","04/12/2019","04/12/2019","iStock/DenisTangneyJr","Nashville TN",,"Nashville",
"FresnoCA-Downtown.jpg","04/15/2019","04/15/2019","iStock/Spondylolithesis","Fresno CA",,"Fresno",
"SiouxFallsSD-Waterfront.jpg","04/15/2019","04/15/2019","iStock/DenisTangneyJr","Sioux Falls SD",,"Sioux Falls",
"Best-Cities-With-No-Traffic.jpg","04/15/2019","04/15/2019","iStockPhoto.com","Best Cities With No Traffic","These 10 cities have little to no traffic. Yes, really.",,
"VancouverWA-NomNom.jpg","04/18/2019","04/18/2019","Photo Courtesy of Visit Vancouver USA","Vancouver WA",,"Vancouver",
"VancouverWA-WildFinExterior.jpg","04/18/2019","04/18/2019","Photo Courtesy of Kristen Gough","Vancouver WA",,"Vancouver",
"VancouverWA-FoodScene.jpg","04/18/2019","04/18/2019","Photo Courtesy of Anchor End","Vancouver WA",,"Vancouver",
"Stock-LilBub.jpg","04/18/2019","04/18/2019","Courtesy of Joyful Noise Recordings under a  CC 2.0  license.","Stock",,,
"NashvilleTN-VanderbiltUniversity.jpg","04/18/2019","04/18/2019","iStock/SeanPavonePhoto","Nashville TN",,"Nashville",
"NewOrleansLA-StLouisCathedral.jpg","04/19/2019","04/19/2019","iStock/Susanne Neumann","New Orleans LA",,"New Orleans",
"CamarilloCA-Library.jpg","04/22/2019","04/22/2019","iStock/pastorscott","Camarillo CA",,"Camarillo",
"OxnardCA-Waterfront.jpg","04/22/2019","04/22/2019","iStock/benedek","Oxnard CA",,"Oxnard",
"OxnardCA-Sunset.jpg","04/22/2019","04/22/2019","iStock/gnagel","Oxnard CA",,"Oxnard",
"RedlandsCA-Temple.jpg","04/22/2019","04/22/2019","Courtesy of Ken Lund under a  CC 2.0  license.","Redlands CA",,"Redlands",
"NashvilleTN-LovelessCafe.jpg","04/22/2019","04/22/2019","iStock/csfotoimages","Nashville TN",,"Nashville",
"NashvilleTN-ViragoSushi.jpg","04/22/2019","04/22/2019","Photo by Jeff Adkins","Nashville TN",,"Nashville",
"NashvilleTN-LasPaletas.jpg","04/22/2019","04/22/2019","Photo by Brian McCord","Nashville TN",,"Nashville",
"Affordable-Cities-in-Southern-California.jpg","04/23/2019","04/23/2019","iStockPhoto.com","Affordable Cities in Southern California",,,
"NashvilleTN-PinewoodSocial.jpg","04/23/2019","04/23/2019","Photo by Jeff Adkins","Nashville TN",,"Nashville",
"NashvilleTN-RiverfrontPark.jpg","04/23/2019","04/23/2019","Photo by Jeff Otto","Nashville TN",,"Nashville",
"NashvilleTN-WOFPark.jpg","04/23/2019","04/23/2019","Photo by Mitchell Franz","Nashville TN",,"Nashville",
"NashvilleTN-DraftWeekend.jpg","04/23/2019","04/23/2019","iStock/DenisTangneyJr","Nashville TN",,,
"DraftWeekendMain.jpg","04/23/2019","04/23/2019","iStock/DenisTangneyJr","Nashville TN",,,
"NashvilleTN-Parthenon.jpg","04/23/2019","04/23/2019","iStock/beckyrlsm","Nashville TN",,"Nashville",
"Adventures in America.jpg","04/25/2019","04/25/2019",,,,,
"100factsaboutthetop100.jpg","04/26/2019","04/26/2019",,,,,
"CorpusChristiTX-AransasNationalWildlifeRefuge.jpg","04/29/2019","04/29/2019","iStock/milehightraveler","Corpus Christi TX",,"Corpus Christi",
"IslandParkID-CaribouTargheeNationalForest.jpg","04/29/2019","04/29/2019","iStock/Dopeyden","Island Park ID",,"Island Park",
"MiamiFL-ZooGiraffe.jpg","04/29/2019","04/29/2019","iStock/Spondylolithesis","Miami FL",,"Miami",
"MontereyCA-Aquarium.jpg","04/29/2019","04/29/2019","iStock/Left_Coast_Photographer","Monterey CA",,"Monterey",
"CoosBayOR-SeaLionCave.jpg","04/29/2019","04/29/2019","iStock/toos","Coos Bay OR",,"Coos Bay",
"EstesParkCO-RockyMtnNationalPark.jpg","04/29/2019","04/29/2019","iStock/Matt Morrissette","Estes Park CO",,"Estes Park",
"EstesParkCO-Elk.jpg","04/29/2019","04/29/2019","iStock/milehightraveler","Estes Park CO",,"Estes Park",
"KonaHI-SeaTurtles.jpg","04/29/2019","04/29/2019","iStock/luizhmax","Kailua HI",,"Kailua",
"8371903SUB402 (2).jpg","04/29/2019","04/29/2019","Anderson Madison County Visitors Bureau","East Central Indiana Downtowns",,"Muncie",
"8371903SUB113.jpg","04/29/2019","04/29/2019","Indiana Recycling Coalition","East Central Indiana Recycling",,"Muncie",
"iStock-670382122.jpg","04/29/2019","04/29/2019","Wavebreakmedia","East Central Indiana Wellness",,"Muncie",
"8371903SUB084 (1).jpg","04/29/2019","04/29/2019","Erskine Green Training Institute","East Central Indiana Vocational Programs",,"Muncie",
"8370119MHFRE047 (1).jpg","04/29/2019","04/29/2019","Michael Hickey","East Central Indiana Coffee Shops",,"Muncie",
"DSCN2083.JPG","04/30/2019","04/30/2019",,,,,
"WiltonManorsFL-PRIDE1.jpg","05/01/2019","05/01/2019","iStock/Serenethos","Wilton Manors FL",,"Wilton Manors",
"WiltonManorsFL-House.jpg","05/01/2019","05/01/2019","Courtesy of  Steam Pipe Trunk Distribution Venue  under a  CC 2.0  license.","Wilton Manors FL",,"Wilton Manors",
"8320218JSO1252.jpg","05/02/2019","05/02/2019","Photo by Jeffrey S. Otto","Dayton TN","Alan Garrison, right, and his son, Kirby, opened Monkey Town Brewing Company in Dayton.&nbsp;","Dayton",
"1040918JWA1965-(1).jpg","05/02/2019","05/02/2019","Photo by Jeff Adkins","Knoxville TN","Customers enjoy beers on the patio at dusk at Crafty Bastard Brewery in Knoxville","Knoxville",
"86301SUB088_0.jpg","05/05/2019","05/05/2019",,"Ames, IA Festivals",,"Ames",
"8165SUB067.jpg","05/05/2019","05/05/2019","Photo Courtesy of Little Potato Co.","Madison WI",,"Madison",
"81601SUB081.jpg","05/05/2019","05/05/2019","Photo by Jeff Miller/University of Wisconsin-Madison","Madison WI",,"Madison",
"8160119JWA4217.jpg","05/05/2019","05/05/2019","Photo by Jeff Adkins","Madison WI",,"Madison",
"8160217JWA6184.jpg","05/05/2019","05/05/2019","Photo by Jeff Adkins","Madison WI",,"Madison",
"8161906SUB008.jpg","05/05/2019","05/05/2019","Rendering Courtesy of: Zimmerman Architectual Studios, Inc.","Madison WI",,"Madison",
"8161906SUB034.jpg","05/05/2019","05/05/2019","Photo Courtesy of Fitchburg Chamber","Madison WI",,"Madison",
"8161906SUB050.jpg","05/05/2019","05/05/2019","Rendering Courtesy of The Kubala Washatko Architects","Madison WI",,"Madison",
"8161906SUB065.jpg","05/05/2019","05/05/2019","Photo Courtesy of Wisconsin Games Alliance","Madison WI",,"Madison",
"8161906SUB085.jpg","05/05/2019","05/05/2019","Photo by MacDon Enterprises Inc.","Madison WI",,"Madison",
"8161906SUB089.jpg","05/05/2019","05/05/2019","Photo Courtesy of Beloit College","Madison WI",,"Madison",
"8161906SUB118.jpg","05/05/2019","05/05/2019","Photo by Clint Thayer","Madison WI",,"Madison",
"8161906SUB164.jpg","05/05/2019","05/05/2019","Photo by Understory","Madison WI",,"Madison",
"8161906SUB171.jpg","05/05/2019","05/05/2019","Photo by Joseph Leute/Wisconsin Dells Visitor & Convention Bureau, Inc.","Madison WI",,"Madison",
"iStock-175423878.jpg","05/05/2019","05/05/2019","Photo Courtesy of Skyhobo/iStock","Madison WI",,"Madison",
"iStock-508155822.jpg","05/05/2019","05/05/2019","Photo Courtesy of iStock/csfotoimages","Madison WI",,"Madison",
"_NRB3414.jpg","05/05/2019","05/05/2019","Photo by Nick Bumgardner","Rutherford County TN",,"Murfreesboro",
"_NRB3437.jpg","05/05/2019","05/05/2019","Photo by Nick Bumgardner","Rutherford County TN",,"Murfreesboro",
"30131SUB011.jpg","05/05/2019","05/05/2019","Photo by David Warren","Rutherford County TN",,"Murfreesboro",
"30132SUB022.jpg","05/05/2019","05/05/2019","Photo Courtesy of Rutherford County Chamber","Rutherford County TN",,"Murfreesboro",
"30132SUB162_MORESKY.jpg","05/05/2019","05/05/2019","Photo Courtesy of Fountains At Gateway","Rutherford County TN",,"Murfreesboro",
"3010219JWA4412.jpg","05/05/2019","05/05/2019","Photo by Jeff Adkins","Rutherford County TN",,"Murfreesboro",
"3010219JWA4523.jpg","05/05/2019","05/05/2019","Photo by Jeff Adkins","Rutherford County TN",,"Murfreesboro",
"3010219JWA4532.jpg","05/05/2019","05/05/2019","Photo by Jeff Adkins","Rutherford County TN",,"Murfreesboro",
"3010219JWA4711.jpg","05/05/2019","05/05/2019","Photo by Jeff Adkins","Rutherford County TN",,"Murfreesboro",
"3010219JWA6912.jpg","05/05/2019","05/05/2019","Photo by Jeff Adkins","Rutherford County TN",,"Murfreesboro",
"3010219JWA7270.jpg","05/05/2019","05/05/2019","Photo by Jeff Adkins","Rutherford County TN",,"Murfreesboro",
"3010219JWA7628addLEFTside.jpg","05/05/2019","05/05/2019","Photo by Jeff Adkins","Rutherford County TN",,"Murfreesboro",
"3010219JWA8335.jpg","05/05/2019","05/05/2019","Photo by Jeff Adkins","Rutherford County TN",,"Murfreesboro",
"3010219JWA8464.jpg","05/05/2019","05/05/2019","Photo by Jeff Adkins","Rutherford County TN",,"Murfreesboro",
"3010219JWA8498.jpg","05/05/2019","05/05/2019","Photo by Jeff Adkins","Rutherford County TN",,"Murfreesboro",
"3010219JWA8566.jpg","05/05/2019","05/05/2019","Photo by Jeff Adkins","Rutherford County TN",,"Murfreesboro",
"3010317JWA1912.jpg","05/05/2019","05/05/2019","Photo by Jeff Adkins","Rutherford County TN",,"Murfreesboro",
"3010317JWA1969.jpg","05/05/2019","05/05/2019","Photo by Jeff Adkins","Rutherford County TN",,"Murfreesboro",
"3010317JWA4959.jpg","05/05/2019","05/05/2019","Photo by Jeff Adkins","Rutherford County TN",,"Murfreesboro",
"3010414MJC6219.jpg","05/05/2019","05/05/2019","Photo by Michael Conti","Rutherford County TN",,"Murfreesboro",
"3011933SUB001.jpg","05/05/2019","05/05/2019","Photo Courtesy of Kuss Memorial","Rutherford County TN",,"Murfreesboro",
"3011933SUB024.jpg","05/05/2019","05/05/2019","Photo by Karen Skidmore Smith/Carpe Artista","Rutherford County TN",,"Murfreesboro",
"3011933SUB069.jpg","05/05/2019","05/05/2019","Photo Courtesy of Float Alchemy","Rutherford County TN",,"Murfreesboro",
"3011933SUB108.jpg","05/05/2019","05/05/2019","Photo by Discovery Center at Murfree Spring","Rutherford County TN",,"Murfreesboro",
"3011933SUB110.jpg","05/05/2019","05/05/2019","Photo by Discovery Center at Murfree Spring","Rutherford County TN",,"Murfreesboro",
"LCmurfreesboro-94.jpg","05/05/2019","05/05/2019","Photo Courtesy of Sara Bill","Rutherford County TN",,"Murfreesboro",
"86301SUB081.jpg","05/07/2019","05/05/2019","Courtesy of McFarland Clinic","Ames, IA Health Care",,"Ames",
"Farmers-Market2.jpg","05/05/2019","05/05/2019",,"Ames, IA Downtown Destinations",,"Ames",
"86301SUB124.jpg","05/07/2019","05/05/2019","Courtesy of Torrent Brewing","Ames, IA Craft Breweries",,"Ames",
"8630119SWFRE353.jpg","05/07/2019","05/05/2019","Steve Woit","Ames, IA Restaurants",,"Ames",
"Woit_190118_0042.jpg","05/07/2019","05/05/2019","Steve Woit","Ames, IA Businesses",,"Ames",
"8630119SWFRE094.jpg","05/05/2019","05/05/2019",,"Ames, IA: ISU Research Park",,"Ames",
"8630119SWFRE094_0.jpg","05/07/2019","05/05/2019","Steve Woit","Ames, IA: ISU Research Park",,"Ames",
"iStock-911030098.jpg","05/07/2019","05/05/2019","SolStock","Ames, IA Educational Programs",,"Ames",
"86301SUB071_0.jpg","05/07/2019","05/05/2019","Courtesy of Mary Greeley Medical Center","Ames, IA  Employers",,"Ames",
"8620319MMFRE0021.jpg","05/05/2019","05/05/2019","Photo by Marjorie McBride","Meridian ID",,"Meridian",
"8620319MMFRE0036.jpg","05/05/2019","05/05/2019","Photo by Marjorie McBride","Meridian ID",,"Meridian",
"8620319MMFRE0089.jpg","05/05/2019","05/05/2019","Photo by Marjorie McBride","Meridian ID",,"Meridian",
"8621901SUB003.jpg","05/05/2019","05/05/2019","Photo Courtesy of Computrol Inc.","Meridian ID",,"Meridian",
"8621901SUB011.jpg","05/05/2019","05/05/2019","Photo Courtesy of City of Meridian","Meridian ID",,"Meridian",
"8621901SUB028.jpg","05/05/2019","05/05/2019","Photo Courtesy of City of Meridian","Meridian ID",,"Meridian",
"8621901SUB044.jpg","05/05/2019","05/05/2019","Photo Courtesy of Idaho Tourism","Meridian ID",,"Meridian",
"8621901SUB048.jpg","05/05/2019","05/05/2019","Photo Courtesy of Garrett Kerr/Gateway Parks","Meridian ID",,"Meridian",
"8621901SUB074.jpg","05/05/2019","05/05/2019","Photo Courtesy of City of Meridian","Meridian ID",,"Meridian",
"8621901SUB076.jpg","05/05/2019","05/05/2019","Photo Courtesy of Travis Lewis/ICOM","Meridian ID",,"Meridian",
"8621901SUB087.jpg","05/05/2019","05/05/2019","Photo Courtesy of Micro 100 Tool Corp.","Meridian ID",,"Meridian",
"8621901SUB090.jpg","05/05/2019","05/05/2019","Photo Courtesy of PKG Inc.","Meridian ID",,"Meridian",
"8621901SUB099.jpg","05/05/2019","05/05/2019","Photo Courtesy of Scentsy","Meridian ID",,"Meridian",
"8621901SUB105.jpg","05/05/2019","05/05/2019","Photo by Tobin Rogers/St. Luke’s Meridian Medical Center","Meridian ID",,"Meridian",
"Dash-Coffee-Cedar-Rapids.jpg","05/06/2019","05/06/2019","Facebook.com/DashCoffeeRoasters","11 Reasons to Start a Business in Cedar Rapids",,,
"WiltonManorsFL-WiltonSt.jpg","05/06/2019","05/06/2019","Photo Courtesy of City of Wilton Manors","Wilton Manors FL",,"Wilton Manors",
"7950219NL0079.jpg","05/06/2019","05/06/2019","Photo by Nathan Lambrecht","New Mexico",,"New Mexico",
"7950219NL0205.jpg","05/06/2019","05/06/2019","Photo by Nathan Lambrecht","New Mexico",,"New Mexico",
"7950219NL0259.jpg","05/06/2019","05/06/2019","Photo by Nathan Lambrecht","New Mexico",,"New Mexico",
"7950219NL0628.jpg","05/06/2019","05/06/2019","Photo by Nathan Lambrecht","New Mexico",,"New Mexico",
"7950219NL0805.jpg","05/06/2019","05/06/2019","Photo by Nathan Lambrecht","New Mexico",,"New Mexico",
"7950219NL1394_onePAINTINGxtraWALL.jpg","05/06/2019","05/06/2019","Photo by Nathan Lambrecht","New Mexico",,"New Mexico",
"7950219NL1394.jpg","05/06/2019","05/06/2019","Photo by Nathan Lambrecht","New Mexico",,"New Mexico",
"7951901KIL635.jpg","05/06/2019","05/06/2019","Photo by InSight Foto Inc./Georgia O'Keeffe Museum","New Mexico",,"New Mexico",
"7951901SUB001.jpg","05/06/2019","05/06/2019","Photo by Fred Troilo/The Boeing Company","New Mexico",,"New Mexico",
"7951901SUB022.jpg","05/06/2019","05/06/2019","Photo by RAH Photography","New Mexico",,"New Mexico",
"7951901SUB127.jpg","05/06/2019","05/06/2019","Photo by SolAero","New Mexico",,"New Mexico",
"7951901SUB155.jpg","05/06/2019","05/06/2019","Photo by Spaceport America/Mark Greenberg","New Mexico",,"New Mexico",
"7951901SUB161.jpg","05/06/2019","05/06/2019","Photo by Spaceport America/Jesse Ramirez","New Mexico",,"New Mexico",
"7951901SUB240.jpg","05/06/2019","05/06/2019","Photo by John Hamilton/WSMR","New Mexico",,"New Mexico",
"7951901SUB282.jpg","05/06/2019","05/06/2019","Photo Courtesy of WSMR","New Mexico",,"New Mexico",
"7951901SUB415.jpg","05/06/2019","05/06/2019","Photo by Marble Street Studio/City of Albuquerque","New Mexico",,"New Mexico",
"7951901SUB453.jpg","05/06/2019","05/06/2019","Photo by Marble Street Studio/City of Albuquerque","New Mexico",,"New Mexico",
"7951901SUB473.jpg","05/06/2019","05/06/2019","Photo by Marble Street Studio/City of Albuquerque","New Mexico",,"New Mexico",
"7951901SUB474.jpg","05/06/2019","05/06/2019","Photo by Marble Street Studio/City of Albuquerque","New Mexico",,"New Mexico",
"7951901SUB476.jpg","05/06/2019","05/06/2019","Photo by Marble Street Studio/City of Albuquerque","New Mexico",,"New Mexico",
"7951901SUB556.jpg","05/06/2019","05/06/2019","Photo by Marble Street Studio/City of Albuquerque","New Mexico",,"New Mexico",
"7951901SUB558.jpg","05/06/2019","05/06/2019","Photo by Marble Street Studio/City of Albuquerque","New Mexico",,"New Mexico",
"7951901SUB599.jpg","05/06/2019","05/06/2019","Photo by Bennie Bos","New Mexico",,"New Mexico",
"iStock-488440305.jpg","05/06/2019","05/06/2019","Photo Courtesy of iStock/SWInsider","New Mexico",,"New Mexico",
